ts_utc,topic,received_total,received_delta,msgs_per_sec
2026-01-17T18:12:28.7081753Z,long-run-topic-02,1519,680,680
2026-01-17T18:12:29.7127460Z,long-run-topic-06,2380,729,729
2026-01-17T18:12:29.7127460Z,long-run-topic-05,2032,683,683
2026-01-17T18:12:29.7127460Z,long-run-topic-09,2090,685,685
2026-01-17T18:12:29.7127460Z,long-run-topic-08,2172,639,639
2026-01-17T18:12:29.7127460Z,long-run-topic-07,2218,717,717
2026-01-17T18:12:29.7127460Z,long-run-topic-10,2329,794,794
2026-01-17T18:12:29.7127460Z,long-run-topic-01,2287,770,770
2026-01-17T18:12:29.7127460Z,long-run-topic-04,2192,721,721
2026-01-17T18:12:29.7127460Z,long-run-topic-03,2353,758,758
2026-01-17T18:12:29.7127460Z,long-run-topic-02,2233,714,714
2026-01-17T18:12:30.7177875Z,long-run-topic-06,2978,598,598
2026-01-17T18:12:30.7177875Z,long-run-topic-05,2967,935,935
2026-01-17T18:12:30.7177875Z,long-run-topic-09,2997,907,907
2026-01-17T18:12:30.7177875Z,long-run-topic-08,2979,807,807
2026-01-17T18:12:30.7177875Z,long-run-topic-07,2998,780,780
2026-01-17T18:12:30.7177875Z,long-run-topic-10,2997,668,668
2026-01-17T18:12:30.7177875Z,long-run-topic-01,2991,704,704
2026-01-17T18:12:30.7177875Z,long-run-topic-04,2957,765,765
2026-01-17T18:12:30.7177875Z,long-run-topic-03,2986,633,633
2026-01-17T18:12:30.7177875Z,long-run-topic-02,2989,756,756
2026-01-17T18:12:31.7175306Z,long-run-topic-06,3474,496,496
2026-01-17T18:12:31.7175306Z,long-run-topic-05,3490,523,523
2026-01-17T18:12:31.7175306Z,long-run-topic-09,3484,487,487
2026-01-17T18:12:31.7175306Z,long-run-topic-08,3491,512,512
2026-01-17T18:12:31.7175306Z,long-run-topic-07,3475,477,477
2026-01-17T18:12:31.7175306Z,long-run-topic-10,3486,489,489
2026-01-17T18:12:31.7175306Z,long-run-topic-01,3486,495,495
2026-01-17T18:12:31.7175306Z,long-run-topic-04,3484,527,527
2026-01-17T18:12:31.7175306Z,long-run-topic-03,3484,498,498
2026-01-17T18:12:31.7175306Z,long-run-topic-02,3488,499,499
2026-01-17T18:12:32.7328709Z,long-run-topic-06,3980,506,506
2026-01-17T18:12:32.7328709Z,long-run-topic-05,4000,510,510
2026-01-17T18:12:32.7328709Z,long-run-topic-09,3999,515,515
2026-01-17T18:12:32.7328709Z,long-run-topic-08,3983,492,492
2026-01-17T18:12:32.7328709Z,long-run-topic-07,3992,517,517
2026-01-17T18:12:32.7328709Z,long-run-topic-10,3996,510,510
2026-01-17T18:12:32.7328709Z,long-run-topic-01,3994,508,508
2026-01-17T18:12:32.7328709Z,long-run-topic-04,3992,508,508
2026-01-17T18:12:32.7328709Z,long-run-topic-03,3989,505,505
2026-01-17T18:12:32.7328709Z,long-run-topic-02,3987,499,499
2026-01-17T18:12:33.7512696Z,long-run-topic-06,4501,521,521
2026-01-17T18:12:33.7512696Z,long-run-topic-05,4497,497,497
2026-01-17T18:12:33.7512696Z,long-run-topic-09,4501,502,502
2026-01-17T18:12:33.7512696Z,long-run-topic-08,4501,518,518
2026-01-17T18:12:33.7512696Z,long-run-topic-07,4501,509,509
2026-01-17T18:12:33.7512696Z,long-run-topic-10,4501,505,505
2026-01-17T18:12:33.7512696Z,long-run-topic-01,4500,506,506
2026-01-17T18:12:33.7512696Z,long-run-topic-04,4484,492,492
2026-01-17T18:12:33.7512696Z,long-run-topic-03,4501,512,512
2026-01-17T18:12:33.7512696Z,long-run-topic-02,4501,514,514
2026-01-17T18:12:34.7678014Z,long-run-topic-06,4998,497,497
2026-01-17T18:12:34.7678014Z,long-run-topic-05,4992,495,495
2026-01-17T18:12:34.7678014Z,long-run-topic-09,5001,500,500
2026-01-17T18:12:34.7678014Z,long-run-topic-08,5001,500,500
2026-01-17T18:12:34.7678014Z,long-run-topic-07,4991,490,490
2026-01-17T18:12:34.7678014Z,long-run-topic-10,5001,500,500
2026-01-17T18:12:34.7678014Z,long-run-topic-01,4989,489,489
2026-01-17T18:12:34.7678014Z,long-run-topic-04,4976,492,492
2026-01-17T18:12:34.7678014Z,long-run-topic-03,4995,494,494
2026-01-17T18:12:34.7678014Z,long-run-topic-02,4991,490,490
2026-01-17T18:12:35.7859829Z,long-run-topic-06,5501,503,503
2026-01-17T18:12:35.7859829Z,long-run-topic-05,5501,509,509
2026-01-17T18:12:35.7859829Z,long-run-topic-09,5501,500,500
2026-01-17T18:12:35.7859829Z,long-run-topic-08,5501,500,500
2026-01-17T18:12:35.7859829Z,long-run-topic-07,5501,510,510
2026-01-17T18:12:35.7859829Z,long-run-topic-10,5501,500,500
2026-01-17T18:12:35.7859829Z,long-run-topic-01,5502,513,513
2026-01-17T18:12:35.7859829Z,long-run-topic-04,5501,525,525
2026-01-17T18:12:35.7859829Z,long-run-topic-03,5501,506,506
2026-01-17T18:12:35.7859829Z,long-run-topic-02,5501,510,510
2026-01-17T18:12:36.8076296Z,long-run-topic-06,6011,510,510
2026-01-17T18:12:36.8076296Z,long-run-topic-05,6012,511,511
2026-01-17T18:12:36.8076296Z,long-run-topic-09,6011,510,510
2026-01-17T18:12:36.8076296Z,long-run-topic-08,6011,510,510
2026-01-17T18:12:36.8076296Z,long-run-topic-07,6011,510,510
2026-01-17T18:12:36.8076296Z,long-run-topic-10,6011,510,510
2026-01-17T18:12:36.8076296Z,long-run-topic-01,6011,509,509
2026-01-17T18:12:36.8076296Z,long-run-topic-04,6011,510,510
2026-01-17T18:12:36.8076296Z,long-run-topic-03,6011,510,510
2026-01-17T18:12:36.8076296Z,long-run-topic-02,6011,510,510
2026-01-17T18:12:37.8632128Z,long-run-topic-06,6501,490,490
2026-01-17T18:12:37.8632128Z,long-run-topic-05,6501,489,489
2026-01-17T18:12:37.8632128Z,long-run-topic-09,6501,490,490
2026-01-17T18:12:37.8632128Z,long-run-topic-08,6502,491,491
2026-01-17T18:12:37.8632128Z,long-run-topic-07,6501,490,490
2026-01-17T18:12:37.8632128Z,long-run-topic-10,6501,490,490
2026-01-17T18:12:37.8632128Z,long-run-topic-01,6501,490,490
2026-01-17T18:12:37.8632128Z,long-run-topic-04,6501,490,490
2026-01-17T18:12:37.8632128Z,long-run-topic-03,6501,490,490
2026-01-17T18:12:37.8632128Z,long-run-topic-02,6501,490,490
2026-01-17T18:12:38.8628795Z,long-run-topic-06,7001,500,500
2026-01-17T18:12:38.8628795Z,long-run-topic-05,7004,503,503
2026-01-17T18:12:38.8628795Z,long-run-topic-09,7001,500,500
2026-01-17T18:12:38.8628795Z,long-run-topic-08,7001,499,499
2026-01-17T18:12:38.8628795Z,long-run-topic-07,7001,500,500
2026-01-17T18:12:38.8628795Z,long-run-topic-10,7008,507,507
2026-01-17T18:12:38.8628795Z,long-run-topic-01,7015,514,514
2026-01-17T18:12:38.8628795Z,long-run-topic-04,7001,500,500
2026-01-17T18:12:38.8628795Z,long-run-topic-03,7001,500,500
2026-01-17T18:12:38.8628795Z,long-run-topic-02,7044,543,543
2026-01-17T18:12:39.8705175Z,long-run-topic-06,7454,453,453
2026-01-17T18:12:39.8705175Z,long-run-topic-05,7503,499,499
2026-01-17T18:12:39.8705175Z,long-run-topic-09,7501,500,500
2026-01-17T18:12:39.8705175Z,long-run-topic-08,7451,450,450
2026-01-17T18:12:39.8705175Z,long-run-topic-07,7503,502,502
2026-01-17T18:12:39.8705175Z,long-run-topic-10,7503,495,495
2026-01-17T18:12:39.8705175Z,long-run-topic-01,7507,492,492
2026-01-17T18:12:39.8705175Z,long-run-topic-04,7519,518,518
2026-01-17T18:12:39.8705175Z,long-run-topic-03,7501,500,500
2026-01-17T18:12:39.8705175Z,long-run-topic-02,7501,457,457
2026-01-17T18:12:40.9559288Z,long-run-topic-06,8001,547,547
2026-01-17T18:12:40.9559288Z,long-run-topic-05,8001,498,498
2026-01-17T18:12:40.9559288Z,long-run-topic-09,8001,500,500
2026-01-17T18:12:40.9559288Z,long-run-topic-08,8001,550,550
2026-01-17T18:12:40.9559288Z,long-run-topic-07,8006,503,503
2026-01-17T18:12:40.9559288Z,long-run-topic-10,8001,498,498
2026-01-17T18:12:40.9559288Z,long-run-topic-01,8001,494,494
2026-01-17T18:12:40.9559288Z,long-run-topic-04,8001,482,482
2026-01-17T18:12:40.9559288Z,long-run-topic-03,8001,500,500
2026-01-17T18:12:40.9559288Z,long-run-topic-02,8001,500,500
2026-01-17T18:12:41.9610523Z,long-run-topic-06,8533,532,532
2026-01-17T18:12:41.9610523Z,long-run-topic-05,8529,528,528
2026-01-17T18:12:41.9610523Z,long-run-topic-09,8541,540,540
2026-01-17T18:12:41.9610523Z,long-run-topic-08,8511,510,510
2026-01-17T18:12:41.9610523Z,long-run-topic-07,8505,499,499
2026-01-17T18:12:41.9610523Z,long-run-topic-10,8541,540,540
2026-01-17T18:12:41.9610523Z,long-run-topic-01,8503,502,502
2026-01-17T18:12:41.9610523Z,long-run-topic-04,8505,504,504
2026-01-17T18:12:41.9610523Z,long-run-topic-03,8511,510,510
2026-01-17T18:12:41.9610523Z,long-run-topic-02,8510,509,509
2026-01-17T18:12:42.9673519Z,long-run-topic-06,9015,482,482
2026-01-17T18:12:42.9673519Z,long-run-topic-05,9023,494,494
2026-01-17T18:12:42.9673519Z,long-run-topic-09,9021,480,480
2026-01-17T18:12:42.9673519Z,long-run-topic-08,9029,518,518
2026-01-17T18:12:42.9673519Z,long-run-topic-07,9032,527,527
2026-01-17T18:12:42.9673519Z,long-run-topic-10,9043,502,502
2026-01-17T18:12:42.9673519Z,long-run-topic-01,9010,507,507
2026-01-17T18:12:42.9673519Z,long-run-topic-04,9023,518,518
2026-01-17T18:12:42.9673519Z,long-run-topic-03,9033,522,522
2026-01-17T18:12:42.9673519Z,long-run-topic-02,9033,523,523
2026-01-17T18:12:44.0146451Z,long-run-topic-06,9503,488,488
2026-01-17T18:12:44.0146451Z,long-run-topic-05,9512,489,489
2026-01-17T18:12:44.0146451Z,long-run-topic-09,9524,503,503
2026-01-17T18:12:44.0146451Z,long-run-topic-08,9526,497,497
2026-01-17T18:12:44.0146451Z,long-run-topic-07,9503,471,471
2026-01-17T18:12:44.0146451Z,long-run-topic-10,9565,522,522
2026-01-17T18:12:44.0146451Z,long-run-topic-01,9565,555,555
2026-01-17T18:12:44.0146451Z,long-run-topic-04,9511,488,488
2026-01-17T18:12:44.0146451Z,long-run-topic-03,9518,485,485
2026-01-17T18:12:44.0146451Z,long-run-topic-02,9512,479,479
2026-01-17T18:12:45.0710788Z,long-run-topic-06,10037,534,534
2026-01-17T18:12:45.0710788Z,long-run-topic-05,10071,559,559
2026-01-17T18:12:45.0710788Z,long-run-topic-09,10038,514,514
2026-01-17T18:12:45.0710788Z,long-run-topic-08,10046,520,520
2026-01-17T18:12:45.0710788Z,long-run-topic-07,10056,553,553
2026-01-17T18:12:45.0710788Z,long-run-topic-10,10037,472,472
2026-01-17T18:12:45.0710788Z,long-run-topic-01,10067,502,502
2026-01-17T18:12:45.0710788Z,long-run-topic-04,10022,511,511
2026-01-17T18:12:45.0710788Z,long-run-topic-03,10036,518,518
2026-01-17T18:12:45.0710788Z,long-run-topic-02,10032,520,520
2026-01-17T18:12:46.1321951Z,long-run-topic-06,10524,487,487
2026-01-17T18:12:46.1321951Z,long-run-topic-05,10516,445,445
2026-01-17T18:12:46.1321951Z,long-run-topic-09,10519,481,481
2026-01-17T18:12:46.1321951Z,long-run-topic-08,10545,499,499
2026-01-17T18:12:46.1321951Z,long-run-topic-07,10572,516,516
2026-01-17T18:12:46.1321951Z,long-run-topic-10,10631,594,594
2026-01-17T18:12:46.1321951Z,long-run-topic-01,10518,451,451
2026-01-17T18:12:46.1321951Z,long-run-topic-04,10516,494,494
2026-01-17T18:12:46.1321951Z,long-run-topic-03,10535,499,499
2026-01-17T18:12:46.1321951Z,long-run-topic-02,10542,510,510
2026-01-17T18:12:47.1415183Z,long-run-topic-06,11022,498,498
2026-01-17T18:12:47.1415183Z,long-run-topic-05,11051,535,535
2026-01-17T18:12:47.1415183Z,long-run-topic-09,11022,503,503
2026-01-17T18:12:47.1415183Z,long-run-topic-08,11016,471,471
2026-01-17T18:12:47.1415183Z,long-run-topic-07,11101,529,529
2026-01-17T18:12:47.1415183Z,long-run-topic-10,11003,372,372
2026-01-17T18:12:47.1415183Z,long-run-topic-01,11096,578,578
2026-01-17T18:12:47.1415183Z,long-run-topic-04,11041,525,525
2026-01-17T18:12:47.1415183Z,long-run-topic-03,11031,496,496
2026-01-17T18:12:47.1415183Z,long-run-topic-02,11044,502,502
2026-01-17T18:12:48.1517326Z,long-run-topic-06,11523,501,501
2026-01-17T18:12:48.1517326Z,long-run-topic-05,11523,472,472
2026-01-17T18:12:48.1517326Z,long-run-topic-09,11550,528,528
2026-01-17T18:12:48.1517326Z,long-run-topic-08,11561,545,545
2026-01-17T18:12:48.1517326Z,long-run-topic-07,11523,422,422
2026-01-17T18:12:48.1517326Z,long-run-topic-10,11557,554,554
2026-01-17T18:12:48.1517326Z,long-run-topic-01,11523,427,427
2026-01-17T18:12:48.1517326Z,long-run-topic-04,11525,484,484
2026-01-17T18:12:48.1517326Z,long-run-topic-03,11568,537,537
2026-01-17T18:12:48.1517326Z,long-run-topic-02,11524,480,480
2026-01-17T18:12:49.2434702Z,long-run-topic-06,12079,556,556
2026-01-17T18:12:49.2434702Z,long-run-topic-05,12097,574,574
2026-01-17T18:12:49.2434702Z,long-run-topic-09,12097,547,547
2026-01-17T18:12:49.2434702Z,long-run-topic-08,12018,457,457
2026-01-17T18:12:49.2434702Z,long-run-topic-07,12061,538,538
2026-01-17T18:12:49.2434702Z,long-run-topic-10,12030,473,473
2026-01-17T18:12:49.2434702Z,long-run-topic-01,12096,573,573
2026-01-17T18:12:49.2434702Z,long-run-topic-04,12054,529,529
2026-01-17T18:12:49.2434702Z,long-run-topic-03,12077,509,509
2026-01-17T18:12:49.2434702Z,long-run-topic-02,12081,557,557
2026-01-17T18:12:50.2495718Z,long-run-topic-06,12607,528,528
2026-01-17T18:12:50.2495718Z,long-run-topic-05,12587,490,490
2026-01-17T18:12:50.2495718Z,long-run-topic-09,12570,473,473
2026-01-17T18:12:50.2495718Z,long-run-topic-08,12625,607,607
2026-01-17T18:12:50.2495718Z,long-run-topic-07,12585,524,524
2026-01-17T18:12:50.2495718Z,long-run-topic-10,12588,558,558
2026-01-17T18:12:50.2495718Z,long-run-topic-01,12560,464,464
2026-01-17T18:12:50.2495718Z,long-run-topic-04,12603,549,549
2026-01-17T18:12:50.2495718Z,long-run-topic-03,12544,467,467
2026-01-17T18:12:50.2495718Z,long-run-topic-02,12636,555,555
2026-01-17T18:12:51.2612279Z,long-run-topic-06,13080,473,473
2026-01-17T18:12:51.2612279Z,long-run-topic-05,13178,591,591
2026-01-17T18:12:51.2612279Z,long-run-topic-09,13135,565,565
2026-01-17T18:12:51.2612279Z,long-run-topic-08,13089,464,464
2026-01-17T18:12:51.2612279Z,long-run-topic-07,13080,495,495
2026-01-17T18:12:51.2612279Z,long-run-topic-10,13149,561,561
2026-01-17T18:12:51.2612279Z,long-run-topic-01,13131,571,571
2026-01-17T18:12:51.2612279Z,long-run-topic-04,13100,497,497
2026-01-17T18:12:51.2612279Z,long-run-topic-03,13089,545,545
2026-01-17T18:12:51.2612279Z,long-run-topic-02,13112,476,476
2026-01-17T18:12:52.3405445Z,long-run-topic-06,13501,421,421
2026-01-17T18:12:52.3405445Z,long-run-topic-05,13526,348,348
2026-01-17T18:12:52.3405445Z,long-run-topic-09,13565,430,430
2026-01-17T18:12:52.3405445Z,long-run-topic-08,13505,416,416
2026-01-17T18:12:52.3405445Z,long-run-topic-07,13503,423,423
2026-01-17T18:12:52.3405445Z,long-run-topic-10,13506,357,357
2026-01-17T18:12:52.3405445Z,long-run-topic-01,13524,393,393
2026-01-17T18:12:52.3405445Z,long-run-topic-04,13525,425,425
2026-01-17T18:12:52.3405445Z,long-run-topic-03,13469,380,380
2026-01-17T18:12:52.3405445Z,long-run-topic-02,13501,389,389
2026-01-17T18:12:53.3415018Z,long-run-topic-06,14021,520,520
2026-01-17T18:12:53.3415018Z,long-run-topic-05,14064,538,538
2026-01-17T18:12:53.3415018Z,long-run-topic-09,14003,438,438
2026-01-17T18:12:53.3415018Z,long-run-topic-08,14002,497,497
2026-01-17T18:12:53.3415018Z,long-run-topic-07,14002,499,499
2026-01-17T18:12:53.3415018Z,long-run-topic-10,14025,519,519
2026-01-17T18:12:53.3415018Z,long-run-topic-01,14002,478,478
2026-01-17T18:12:53.3415018Z,long-run-topic-04,14022,497,497
2026-01-17T18:12:53.3415018Z,long-run-topic-03,14040,571,571
2026-01-17T18:12:53.3415018Z,long-run-topic-02,14023,522,522
2026-01-17T18:12:54.3427447Z,long-run-topic-06,14202,181,181
2026-01-17T18:12:54.3427447Z,long-run-topic-05,14281,217,217
2026-01-17T18:12:54.3427447Z,long-run-topic-09,14123,120,120
2026-01-17T18:12:54.3427447Z,long-run-topic-08,14240,238,238
2026-01-17T18:12:54.3427447Z,long-run-topic-07,14277,275,275
2026-01-17T18:12:54.3427447Z,long-run-topic-10,14227,202,202
2026-01-17T18:12:54.3427447Z,long-run-topic-01,14143,141,141
2026-01-17T18:12:54.3427447Z,long-run-topic-04,14211,189,189
2026-01-17T18:12:54.3427447Z,long-run-topic-03,14257,217,217
2026-01-17T18:12:54.3427447Z,long-run-topic-02,14227,204,204
2026-01-17T18:12:55.3484275Z,long-run-topic-06,14501,299,299
2026-01-17T18:12:55.3484275Z,long-run-topic-05,14601,320,320
2026-01-17T18:12:55.3484275Z,long-run-topic-09,14441,318,318
2026-01-17T18:12:55.3484275Z,long-run-topic-08,14563,323,323
2026-01-17T18:12:55.3484275Z,long-run-topic-07,14485,208,208
2026-01-17T18:12:55.3484275Z,long-run-topic-10,14521,294,294
2026-01-17T18:12:55.3484275Z,long-run-topic-01,14484,341,341
2026-01-17T18:12:55.3484275Z,long-run-topic-04,14544,333,333
2026-01-17T18:12:55.3484275Z,long-run-topic-03,14527,270,270
2026-01-17T18:12:55.3484275Z,long-run-topic-02,14501,274,274
2026-01-17T18:12:56.3486716Z,long-run-topic-06,14696,195,195
2026-01-17T18:12:56.3486716Z,long-run-topic-05,14840,239,239
2026-01-17T18:12:56.3486716Z,long-run-topic-09,14658,217,217
2026-01-17T18:12:56.3486716Z,long-run-topic-08,14753,190,190
2026-01-17T18:12:56.3486716Z,long-run-topic-07,14584,99,99
2026-01-17T18:12:56.3486716Z,long-run-topic-10,14822,301,301
2026-01-17T18:12:56.3486716Z,long-run-topic-01,14597,113,113
2026-01-17T18:12:56.3486716Z,long-run-topic-04,14774,230,230
2026-01-17T18:12:56.3486716Z,long-run-topic-03,14815,288,288
2026-01-17T18:12:56.3486716Z,long-run-topic-02,14673,172,172
2026-01-17T18:12:57.4692627Z,long-run-topic-06,14893,197,197
2026-01-17T18:12:57.4692627Z,long-run-topic-05,15005,165,165
2026-01-17T18:12:57.4692627Z,long-run-topic-09,14860,202,202
2026-01-17T18:12:57.4692627Z,long-run-topic-08,15001,248,248
2026-01-17T18:12:57.4692627Z,long-run-topic-07,14730,146,146
2026-01-17T18:12:57.4692627Z,long-run-topic-10,15004,182,182
2026-01-17T18:12:57.4692627Z,long-run-topic-01,14831,234,234
2026-01-17T18:12:57.4692627Z,long-run-topic-04,15001,227,227
2026-01-17T18:12:57.4692627Z,long-run-topic-03,15001,186,186
2026-01-17T18:12:57.4692627Z,long-run-topic-02,14928,255,255
2026-01-17T18:12:58.4770488Z,long-run-topic-06,15163,270,270
2026-01-17T18:12:58.4770488Z,long-run-topic-05,15407,402,402
2026-01-17T18:12:58.4770488Z,long-run-topic-09,15225,365,365
2026-01-17T18:12:58.4770488Z,long-run-topic-08,15264,263,263
2026-01-17T18:12:58.4770488Z,long-run-topic-07,15137,407,407
2026-01-17T18:12:58.4770488Z,long-run-topic-10,15457,453,453
2026-01-17T18:12:58.4770488Z,long-run-topic-01,15129,298,298
2026-01-17T18:12:58.4770488Z,long-run-topic-04,15444,443,443
2026-01-17T18:12:58.4770488Z,long-run-topic-03,15427,426,426
2026-01-17T18:12:58.4770488Z,long-run-topic-02,15291,363,363
2026-01-17T18:12:59.4789806Z,long-run-topic-06,16002,839,839
2026-01-17T18:12:59.4789806Z,long-run-topic-05,16247,840,840
2026-01-17T18:12:59.4789806Z,long-run-topic-09,15968,743,743
2026-01-17T18:12:59.4789806Z,long-run-topic-08,16003,739,739
2026-01-17T18:12:59.4789806Z,long-run-topic-07,15920,783,783
2026-01-17T18:12:59.4789806Z,long-run-topic-10,16212,755,755
2026-01-17T18:12:59.4789806Z,long-run-topic-01,15997,868,868
2026-01-17T18:12:59.4789806Z,long-run-topic-04,16174,730,730
2026-01-17T18:12:59.4789806Z,long-run-topic-03,16255,828,828
2026-01-17T18:12:59.4789806Z,long-run-topic-02,16059,768,768
2026-01-17T18:13:00.4862623Z,long-run-topic-06,16498,496,496
2026-01-17T18:13:00.4862623Z,long-run-topic-05,16710,463,463
2026-01-17T18:13:00.4862623Z,long-run-topic-09,16444,476,476
2026-01-17T18:13:00.4862623Z,long-run-topic-08,16473,470,470
2026-01-17T18:13:00.4862623Z,long-run-topic-07,16367,447,447
2026-01-17T18:13:00.4862623Z,long-run-topic-10,16726,514,514
2026-01-17T18:13:00.4862623Z,long-run-topic-01,16372,375,375
2026-01-17T18:13:00.4862623Z,long-run-topic-04,16602,428,428
2026-01-17T18:13:00.4862623Z,long-run-topic-03,16602,347,347
2026-01-17T18:13:00.4862623Z,long-run-topic-02,16503,444,444
2026-01-17T18:13:01.4983441Z,long-run-topic-06,17203,705,705
2026-01-17T18:13:01.4983441Z,long-run-topic-05,17462,752,752
2026-01-17T18:13:01.4983441Z,long-run-topic-09,17164,720,720
2026-01-17T18:13:01.4983441Z,long-run-topic-08,17048,575,575
2026-01-17T18:13:01.4983441Z,long-run-topic-07,17183,816,816
2026-01-17T18:13:01.4983441Z,long-run-topic-10,17370,644,644
2026-01-17T18:13:01.4983441Z,long-run-topic-01,17014,642,642
2026-01-17T18:13:01.4983441Z,long-run-topic-04,17391,789,789
2026-01-17T18:13:01.4983441Z,long-run-topic-03,17246,644,644
2026-01-17T18:13:01.4983441Z,long-run-topic-02,17228,725,725
2026-01-17T18:13:02.4987095Z,long-run-topic-06,17957,754,754
2026-01-17T18:13:02.4987095Z,long-run-topic-05,18040,578,578
2026-01-17T18:13:02.4987095Z,long-run-topic-09,17933,769,769
2026-01-17T18:13:02.4987095Z,long-run-topic-08,17594,546,546
2026-01-17T18:13:02.4987095Z,long-run-topic-07,17988,805,805
2026-01-17T18:13:02.4987095Z,long-run-topic-10,18017,647,647
2026-01-17T18:13:02.4987095Z,long-run-topic-01,17707,693,693
2026-01-17T18:13:02.4987095Z,long-run-topic-04,18004,613,613
2026-01-17T18:13:02.4987095Z,long-run-topic-03,17909,663,663
2026-01-17T18:13:02.4987095Z,long-run-topic-02,17953,725,725
2026-01-17T18:13:03.5100224Z,long-run-topic-06,18183,226,226
2026-01-17T18:13:03.5100224Z,long-run-topic-05,18433,393,393
2026-01-17T18:13:03.5100224Z,long-run-topic-09,18214,281,281
2026-01-17T18:13:03.5100224Z,long-run-topic-08,18003,409,409
2026-01-17T18:13:03.5100224Z,long-run-topic-07,18339,351,351
2026-01-17T18:13:03.5100224Z,long-run-topic-10,18379,362,362
2026-01-17T18:13:03.5100224Z,long-run-topic-01,18016,309,309
2026-01-17T18:13:03.5100224Z,long-run-topic-04,18382,378,378
2026-01-17T18:13:03.5100224Z,long-run-topic-03,18298,389,389
2026-01-17T18:13:03.5100224Z,long-run-topic-02,18261,308,308
2026-01-17T18:13:04.5142319Z,long-run-topic-06,18788,605,605
2026-01-17T18:13:04.5142319Z,long-run-topic-05,18987,554,554
2026-01-17T18:13:04.5142319Z,long-run-topic-09,18772,558,558
2026-01-17T18:13:04.5142319Z,long-run-topic-08,18510,507,507
2026-01-17T18:13:04.5142319Z,long-run-topic-07,18800,461,461
2026-01-17T18:13:04.5142319Z,long-run-topic-10,19001,622,622
2026-01-17T18:13:04.5142319Z,long-run-topic-01,18527,511,511
2026-01-17T18:13:04.5142319Z,long-run-topic-04,18916,534,534
2026-01-17T18:13:04.5142319Z,long-run-topic-03,18839,541,541
