ts_utc;topic;received_total;received_delta;msgs_per_sec;
2026-01-18T17:37:52.6285688Z;long-run-topic-01;6830490;807;807;807
2026-01-18T17:37:53.6345778Z;long-run-topic-01;6831291;801;801;801
2026-01-18T17:37:54.6365535Z;long-run-topic-01;6832093;802;802;802
2026-01-18T17:37:55.6451752Z;long-run-topic-01;6832896;803;803;803
2026-01-18T17:37:56.6451939Z;long-run-topic-01;6833691;795;795;795
2026-01-18T17:37:57.6455513Z;long-run-topic-01;6834491;800;800;800
2026-01-18T17:37:58.6540659Z;long-run-topic-01;6835287;796;796;796
2026-01-18T17:37:59.6534580Z;long-run-topic-01;6836092;805;805;805
2026-01-18T17:38:00.6535484Z;long-run-topic-01;6836880;788;788;788
2026-01-18T17:38:01.6614578Z;long-run-topic-01;6837699;819;819;819
2026-01-18T17:38:02.6650715Z;long-run-topic-01;6838494;795;795;795
2026-01-18T17:38:03.6700246Z;long-run-topic-01;6839301;807;807;807
2026-01-18T17:38:04.6737473Z;long-run-topic-01;6840101;800;800;800
2026-01-18T17:38:05.6747301Z;long-run-topic-01;6840885;784;784;784
2026-01-18T17:38:06.6760675Z;long-run-topic-01;6841679;794;794;794
2026-01-18T17:38:07.6849806Z;long-run-topic-01;6842510;831;831;831
2026-01-18T17:38:08.6856447Z;long-run-topic-01;6843317;807;807;807
2026-01-18T17:38:09.6996567Z;long-run-topic-01;6844102;785;785;785
2026-01-18T17:38:10.7116089Z;long-run-topic-01;6844928;826;826;826
2026-01-18T17:38:11.7184465Z;long-run-topic-01;6845737;809;809;809
2026-01-18T17:38:12.7201192Z;long-run-topic-01;6846544;807;807;807
2026-01-18T17:38:13.7235057Z;long-run-topic-01;6847358;814;814;814
2026-01-18T17:38:14.7333327Z;long-run-topic-01;6848150;792;792;792
2026-01-18T17:38:15.7431010Z;long-run-topic-01;6848985;835;835;835
2026-01-18T17:38:16.7519933Z;long-run-topic-01;6849787;802;802;802
2026-01-18T17:38:17.7534070Z;long-run-topic-01;6850593;806;806;806
2026-01-18T17:38:18.7595654Z;long-run-topic-01;6851416;823;823;823
2026-01-18T17:38:19.7621211Z;long-run-topic-01;6852193;777;777;777
2026-01-18T17:38:20.7756638Z;long-run-topic-01;6852974;781;781;781
2026-01-18T17:38:21.7778573Z;long-run-topic-01;6853776;802;802;802
2026-01-18T17:38:22.7926794Z;long-run-topic-01;6854663;887;887;887
2026-01-18T17:38:23.8000145Z;long-run-topic-01;6855419;756;756;756
2026-01-18T17:38:24.8014861Z;long-run-topic-01;6856243;824;824;824
2026-01-18T17:38:25.8017157Z;long-run-topic-01;6857038;795;795;795
2026-01-18T17:38:26.8083843Z;long-run-topic-01;6857856;818;818;818
2026-01-18T17:38:27.8151578Z;long-run-topic-01;6858642;786;786;786
2026-01-18T17:38:28.8179801Z;long-run-topic-01;6859459;817;817;817
2026-01-18T17:38:29.8267815Z;long-run-topic-01;6860261;802;802;802
2026-01-18T17:38:30.8362911Z;long-run-topic-01;6861087;826;826;826
2026-01-18T17:38:31.8387907Z;long-run-topic-01;6861870;783;783;783
2026-01-18T17:38:32.8435411Z;long-run-topic-01;6862703;833;833;833
2026-01-18T17:38:33.8589649Z;long-run-topic-01;6863482;779;779;779
2026-01-18T17:38:34.8597729Z;long-run-topic-01;6864299;817;817;817
2026-01-18T17:38:35.8691418Z;long-run-topic-01;6865102;803;803;803
2026-01-18T17:38:36.8806010Z;long-run-topic-01;6865913;811;811;811
2026-01-18T17:38:37.8843034Z;long-run-topic-01;6866728;815;815;815
2026-01-18T17:38:38.8840513Z;long-run-topic-01;6867540;812;812;812
2026-01-18T17:38:39.8934951Z;long-run-topic-01;6868319;779;779;779
2026-01-18T17:38:40.9007013Z;long-run-topic-01;6869123;804;804;804
2026-01-18T17:38:41.9010319Z;long-run-topic-01;6869961;838;838;838
2026-01-18T17:38:42.9024934Z;long-run-topic-01;6870754;793;793;793
2026-01-18T17:38:43.9071515Z;long-run-topic-01;6871532;778;778;778
2026-01-18T17:38:44.9179511Z;long-run-topic-01;6872365;833;833;833
2026-01-18T17:38:45.9279263Z;long-run-topic-01;6873161;796;796;796
2026-01-18T17:38:46.9285497Z;long-run-topic-01;6874027;866;866;866
2026-01-18T17:38:47.9363328Z;long-run-topic-01;6874791;764;764;764
2026-01-18T17:38:48.9408547Z;long-run-topic-01;6875584;793;793;793
2026-01-18T17:38:49.9420939Z;long-run-topic-01;6876403;819;819;819
2026-01-18T17:38:50.9518996Z;long-run-topic-01;6877209;806;806;806
2026-01-18T17:38:51.9614402Z;long-run-topic-01;6878017;808;808;808
2026-01-18T17:38:52.9754665Z;long-run-topic-01;6878818;801;801;801
2026-01-18T17:38:53.9792335Z;long-run-topic-01;6879506;688;688;688
2026-01-18T17:38:54.9831516Z;long-run-topic-01;6880427;921;921;921
2026-01-18T17:38:55.9913129Z;long-run-topic-01;6881248;821;821;821
2026-01-18T17:38:56.9989726Z;long-run-topic-01;6882062;814;814;814
2026-01-18T17:38:58.0100932Z;long-run-topic-01;6882854;792;792;792
2026-01-18T17:38:59.0177597Z;long-run-topic-01;6883672;818;818;818
2026-01-18T17:39:00.0198560Z;long-run-topic-01;6884466;794;794;794
2026-01-18T17:39:01.0259471Z;long-run-topic-01;6885296;830;830;830
2026-01-18T17:39:02.0358342Z;long-run-topic-01;6886108;812;812;812
2026-01-18T17:39:03.0508097Z;long-run-topic-01;6886916;808;808;808
2026-01-18T17:39:04.0616477Z;long-run-topic-01;6887714;798;798;798
2026-01-18T17:39:05.0736935Z;long-run-topic-01;6888544;830;830;830
2026-01-18T17:39:06.0747865Z;long-run-topic-01;6889351;807;807;807
2026-01-18T17:39:07.0758776Z;long-run-topic-01;6890126;775;775;775
2026-01-18T17:39:08.0803101Z;long-run-topic-01;6890948;822;822;822
2026-01-18T17:39:09.0886343Z;long-run-topic-01;6891763;815;815;815
2026-01-18T17:39:10.1003235Z;long-run-topic-01;6892568;805;805;805
2026-01-18T17:39:11.1094384Z;long-run-topic-01;6893375;807;807;807
2026-01-18T17:39:12.1189860Z;long-run-topic-01;6894196;821;821;821
2026-01-18T17:39:13.1225891Z;long-run-topic-01;6894989;793;793;793
2026-01-18T17:39:14.1225573Z;long-run-topic-01;6895809;820;820;820
2026-01-18T17:39:15.1236039Z;long-run-topic-01;6896582;773;773;773
2026-01-18T17:39:16.1308768Z;long-run-topic-01;6897410;828;828;828
2026-01-18T17:39:17.1414326Z;long-run-topic-01;6898215;805;805;805
2026-01-18T17:39:18.1497342Z;long-run-topic-01;6899016;801;801;801
2026-01-18T17:39:19.1566332Z;long-run-topic-01;6899834;818;818;818
2026-01-18T17:39:20.1664161Z;long-run-topic-01;6900649;815;815;815
2026-01-18T17:39:21.1685512Z;long-run-topic-01;6901468;819;819;819
2026-01-18T17:39:22.1872304Z;long-run-topic-01;6902250;782;782;782
2026-01-18T17:39:23.1877538Z;long-run-topic-01;6903096;846;846;846
2026-01-18T17:39:24.1875573Z;long-run-topic-01;6903866;770;770;770
2026-01-18T17:39:25.1887927Z;long-run-topic-01;6904681;815;815;815
2026-01-18T17:39:26.1957410Z;long-run-topic-01;6905488;807;807;807
2026-01-18T17:39:27.2046072Z;long-run-topic-01;6906301;813;813;813
2026-01-18T17:39:28.2066092Z;long-run-topic-01;6907094;793;793;793
2026-01-18T17:39:29.2129666Z;long-run-topic-01;6907895;801;801;801
2026-01-18T17:39:30.2240832Z;long-run-topic-01;6908701;806;806;806
2026-01-18T17:39:31.2236090Z;long-run-topic-01;6909519;818;818;818
2026-01-18T17:39:32.2258644Z;long-run-topic-01;6910322;803;803;803
2026-01-18T17:39:33.2288922Z;long-run-topic-01;6911131;809;809;809
2026-01-18T17:39:34.2354645Z;long-run-topic-01;6911912;781;781;781
2026-01-18T17:39:35.2353494Z;long-run-topic-01;6912738;826;826;826
2026-01-18T17:39:36.2360967Z;long-run-topic-01;6913530;792;792;792
2026-01-18T17:39:37.2445945Z;long-run-topic-01;6914320;790;790;790
2026-01-18T17:39:38.2527281Z;long-run-topic-01;6915133;813;813;813
2026-01-18T17:39:39.2639247Z;long-run-topic-01;6915937;804;804;804
2026-01-18T17:39:40.2701253Z;long-run-topic-01;6916778;841;841;841
2026-01-18T17:39:41.2799716Z;long-run-topic-01;6917573;795;795;795
2026-01-18T17:39:42.2863276Z;long-run-topic-01;6918367;794;794;794
2026-01-18T17:39:43.2921657Z;long-run-topic-01;6919200;833;833;833
2026-01-18T17:39:44.3043975Z;long-run-topic-01;6920012;812;812;812
2026-01-18T17:39:45.3091267Z;long-run-topic-01;6920806;794;794;794
2026-01-18T17:39:46.3088978Z;long-run-topic-01;6921584;778;778;778
2026-01-18T17:39:47.3179382Z;long-run-topic-01;6922386;802;802;802
2026-01-18T17:39:48.3214077Z;long-run-topic-01;6923217;831;831;831
2026-01-18T17:39:49.3318200Z;long-run-topic-01;6924050;833;833;833
2026-01-18T17:39:50.3318785Z;long-run-topic-01;6924842;792;792;792
2026-01-18T17:39:51.3329735Z;long-run-topic-01;6925646;804;804;804
2026-01-18T17:39:52.3409848Z;long-run-topic-01;6926468;822;822;822
2026-01-18T17:39:53.3503195Z;long-run-topic-01;6927282;814;814;814
2026-01-18T17:39:54.3508696Z;long-run-topic-01;6928081;799;799;799
2026-01-18T17:39:55.3561996Z;long-run-topic-01;6928862;781;781;781
2026-01-18T17:39:56.3662641Z;long-run-topic-01;6929667;805;805;805
2026-01-18T17:39:57.3767289Z;long-run-topic-01;6930487;820;820;820
2026-01-18T17:39:58.3859625Z;long-run-topic-01;6931297;810;810;810
2026-01-18T17:39:59.3891208Z;long-run-topic-01;6932092;795;795;795
2026-01-18T17:40:00.3951429Z;long-run-topic-01;6932899;807;807;807
2026-01-18T17:40:01.3992319Z;long-run-topic-01;6933700;801;801;801
2026-01-18T17:40:02.4014432Z;long-run-topic-01;6934487;787;787;787
2026-01-18T17:40:03.4133085Z;long-run-topic-01;6935292;805;805;805
2026-01-18T17:40:04.4174026Z;long-run-topic-01;6936094;802;802;802
2026-01-18T17:40:05.4288288Z;long-run-topic-01;6936898;804;804;804
2026-01-18T17:40:06.4375649Z;long-run-topic-01;6937680;782;782;782
2026-01-18T17:40:07.4419653Z;long-run-topic-01;6938493;813;813;813
2026-01-18T17:40:08.4522004Z;long-run-topic-01;6939281;788;788;788
2026-01-18T17:40:09.4593409Z;long-run-topic-01;6940083;802;802;802
2026-01-18T17:40:10.4690137Z;long-run-topic-01;6940898;815;815;815
2026-01-18T17:40:11.4807497Z;long-run-topic-01;6941696;798;798;798
2026-01-18T17:40:12.4888136Z;long-run-topic-01;6942494;798;798;798
2026-01-18T17:40:13.5012836Z;long-run-topic-01;6943281;787;787;787
2026-01-18T17:40:14.5121759Z;long-run-topic-01;6944085;804;804;804
2026-01-18T17:40:15.5244443Z;long-run-topic-01;6944900;815;815;815
2026-01-18T17:40:16.5280698Z;long-run-topic-01;6945693;793;793;793
2026-01-18T17:40:17.5346911Z;long-run-topic-01;6946476;783;783;783
2026-01-18T17:40:18.5343712Z;long-run-topic-01;6947282;806;806;806
2026-01-18T17:40:19.5353545Z;long-run-topic-01;6948094;812;812;812
2026-01-18T17:40:20.5435337Z;long-run-topic-01;6948899;805;805;805
2026-01-18T17:40:21.5551585Z;long-run-topic-01;6949697;798;798;798
2026-01-18T17:40:22.5615094Z;long-run-topic-01;6950487;790;790;790
2026-01-18T17:40:23.5617371Z;long-run-topic-01;6951282;795;795;795
2026-01-18T17:40:24.5695214Z;long-run-topic-01;6952077;795;795;795
2026-01-18T17:40:25.5780464Z;long-run-topic-01;6952897;820;820;820
2026-01-18T17:40:26.5780574Z;long-run-topic-01;6953685;788;788;788
2026-01-18T17:40:27.5783320Z;long-run-topic-01;6954500;815;815;815
2026-01-18T17:40:28.5781362Z;long-run-topic-01;6955286;786;786;786
2026-01-18T17:40:29.5844398Z;long-run-topic-01;6956096;810;810;810
2026-01-18T17:40:30.5875485Z;long-run-topic-01;6956899;803;803;803
2026-01-18T17:40:31.5951205Z;long-run-topic-01;6957668;769;769;769
2026-01-18T17:40:32.5949574Z;long-run-topic-01;6958482;814;814;814
2026-01-18T17:40:33.6004756Z;long-run-topic-01;6959288;806;806;806
2026-01-18T17:40:34.6033719Z;long-run-topic-01;6960096;808;808;808
2026-01-18T17:40:35.6034277Z;long-run-topic-01;6960882;786;786;786
2026-01-18T17:40:36.6041762Z;long-run-topic-01;6961677;795;795;795
2026-01-18T17:40:37.6192232Z;long-run-topic-01;6962489;812;812;812
2026-01-18T17:40:38.6189332Z;long-run-topic-01;6963293;804;804;804
2026-01-18T17:40:39.6278372Z;long-run-topic-01;6964083;790;790;790
2026-01-18T17:40:40.6424622Z;long-run-topic-01;6964895;812;812;812
2026-01-18T17:40:41.6513683Z;long-run-topic-01;6965691;796;796;796
2026-01-18T17:40:42.6632943Z;long-run-topic-01;6966493;802;802;802
2026-01-18T17:40:43.6696986Z;long-run-topic-01;6967301;808;808;808
2026-01-18T17:40:44.6730695Z;long-run-topic-01;6968101;800;800;800
2026-01-18T17:40:45.6770404Z;long-run-topic-01;6968887;786;786;786
2026-01-18T17:40:46.6837006Z;long-run-topic-01;6969702;815;815;815
2026-01-18T17:40:47.6980493Z;long-run-topic-01;6970506;804;804;804
2026-01-18T17:40:48.6986520Z;long-run-topic-01;6971339;833;833;833
2026-01-18T17:40:49.6991247Z;long-run-topic-01;6972102;763;763;763
2026-01-18T17:40:50.7014022Z;long-run-topic-01;6972936;834;834;834
2026-01-18T17:40:51.7017410Z;long-run-topic-01;6973720;784;784;784
2026-01-18T17:40:52.7158275Z;long-run-topic-01;6974528;808;808;808
2026-01-18T17:40:53.7186884Z;long-run-topic-01;6975335;807;807;807
2026-01-18T17:40:54.7265623Z;long-run-topic-01;6976193;858;858;858
2026-01-18T17:40:55.7265065Z;long-run-topic-01;6976940;747;747;747
2026-01-18T17:40:56.7407084Z;long-run-topic-01;6977767;827;827;827
2026-01-18T17:40:57.7493702Z;long-run-topic-01;6978560;793;793;793
2026-01-18T17:40:58.7510756Z;long-run-topic-01;6979366;806;806;806
2026-01-18T17:40:59.7593429Z;long-run-topic-01;6980200;834;834;834
2026-01-18T17:41:00.7640142Z;long-run-topic-01;6981004;804;804;804
2026-01-18T17:41:01.7777152Z;long-run-topic-01;6981794;790;790;790
2026-01-18T17:41:02.7853080Z;long-run-topic-01;6982639;845;845;845
2026-01-18T17:41:03.7948201Z;long-run-topic-01;6983425;786;786;786
2026-01-18T17:41:04.8019216Z;long-run-topic-01;6984237;812;812;812
2026-01-18T17:41:05.8026904Z;long-run-topic-01;6985039;802;802;802
2026-01-18T17:41:06.8083898Z;long-run-topic-01;6985843;804;804;804
2026-01-18T17:41:07.8241424Z;long-run-topic-01;6986654;811;811;811
2026-01-18T17:41:08.8290960Z;long-run-topic-01;6987458;804;804;804
2026-01-18T17:41:09.8438441Z;long-run-topic-01;6988274;816;816;816
2026-01-18T17:41:10.8509609Z;long-run-topic-01;6989070;796;796;796
2026-01-18T17:41:11.8631443Z;long-run-topic-01;6989879;809;809;809
2026-01-18T17:41:12.8672050Z;long-run-topic-01;6990729;850;850;850
2026-01-18T17:41:13.8715354Z;long-run-topic-01;6991519;790;790;790
2026-01-18T17:41:14.8792843Z;long-run-topic-01;6992320;801;801;801
2026-01-18T17:41:15.8882587Z;long-run-topic-01;6993116;796;796;796
2026-01-18T17:41:16.8946588Z;long-run-topic-01;6993920;804;804;804
2026-01-18T17:41:17.9001609Z;long-run-topic-01;6994725;805;805;805
2026-01-18T17:41:18.9076165Z;long-run-topic-01;6995560;835;835;835
2026-01-18T17:41:19.9096968Z;long-run-topic-01;6996347;787;787;787
2026-01-18T17:41:20.9135405Z;long-run-topic-01;6997133;786;786;786
2026-01-18T17:41:21.9265925Z;long-run-topic-01;6997975;842;842;842
2026-01-18T17:41:22.9363322Z;long-run-topic-01;6998788;813;813;813
2026-01-18T17:41:23.9404841Z;long-run-topic-01;6999606;818;818;818
2026-01-18T17:41:24.9415345Z;long-run-topic-01;7000419;813;813;813
2026-01-18T17:41:25.9428582Z;long-run-topic-01;7001194;775;775;775
2026-01-18T17:41:26.9443660Z;long-run-topic-01;7001992;798;798;798
2026-01-18T17:41:27.9517252Z;long-run-topic-01;7002807;815;815;815
2026-01-18T17:41:28.9605531Z;long-run-topic-01;7003605;798;798;798
2026-01-18T17:41:29.9674334Z;long-run-topic-01;7004433;828;828;828
2026-01-18T17:41:30.9688098Z;long-run-topic-01;7005248;815;815;815
2026-01-18T17:41:31.9701884Z;long-run-topic-01;7006014;766;766;766
2026-01-18T17:41:32.9777465Z;long-run-topic-01;7006831;817;817;817
2026-01-18T17:41:33.9785193Z;long-run-topic-01;7007634;803;803;803
2026-01-18T17:41:34.9923147Z;long-run-topic-01;7008450;816;816;816
2026-01-18T17:41:35.9935796Z;long-run-topic-01;7009260;810;810;810
2026-01-18T17:41:37.0008258Z;long-run-topic-01;7010076;816;816;816
2026-01-18T17:41:38.0008617Z;long-run-topic-01;7010834;758;758;758
2026-01-18T17:41:39.0036460Z;long-run-topic-01;7011665;831;831;831
2026-01-18T17:41:40.0117006Z;long-run-topic-01;7012480;815;815;815
2026-01-18T17:41:41.0260003Z;long-run-topic-01;7013280;800;800;800
2026-01-18T17:41:42.0342321Z;long-run-topic-01;7014101;821;821;821
2026-01-18T17:41:43.0346057Z;long-run-topic-01;7014908;807;807;807
2026-01-18T17:41:44.0434194Z;long-run-topic-01;7015713;805;805;805
2026-01-18T17:41:45.0521896Z;long-run-topic-01;7016519;806;806;806
2026-01-18T17:41:46.0525433Z;long-run-topic-01;7017329;810;810;810
2026-01-18T17:41:47.0585971Z;long-run-topic-01;7018114;785;785;785
2026-01-18T17:41:48.0694314Z;long-run-topic-01;7018938;824;824;824
2026-01-18T17:41:49.0743868Z;long-run-topic-01;7019742;804;804;804
2026-01-18T17:41:50.0777889Z;long-run-topic-01;7020541;799;799;799
2026-01-18T17:41:51.0919836Z;long-run-topic-01;7021358;817;817;817
2026-01-18T17:41:52.0956121Z;long-run-topic-01;7022152;794;794;794
2026-01-18T17:41:53.0971866Z;long-run-topic-01;7022966;814;814;814
2026-01-18T17:41:54.0969664Z;long-run-topic-01;7023771;805;805;805
2026-01-18T17:41:55.1013435Z;long-run-topic-01;7024584;813;813;813
2026-01-18T17:41:56.1075960Z;long-run-topic-01;7025379;795;795;795
2026-01-18T17:41:57.1117173Z;long-run-topic-01;7026185;806;806;806
2026-01-18T17:41:58.1259308Z;long-run-topic-01;7026985;800;800;800
2026-01-18T17:41:59.1342674Z;long-run-topic-01;7027816;831;831;831
2026-01-18T17:42:00.1456859Z;long-run-topic-01;7028613;797;797;797
2026-01-18T17:42:01.1593669Z;long-run-topic-01;7029427;814;814;814
2026-01-18T17:42:02.1663080Z;long-run-topic-01;7030255;828;828;828
2026-01-18T17:42:03.1766859Z;long-run-topic-01;7031043;788;788;788
2026-01-18T17:42:04.1833470Z;long-run-topic-01;7031875;832;832;832
2026-01-18T17:42:05.1837634Z;long-run-topic-01;7032682;807;807;807
2026-01-18T17:42:06.1873365Z;long-run-topic-01;7033483;801;801;801
2026-01-18T17:42:07.1945245Z;long-run-topic-01;7034269;786;786;786
2026-01-18T17:42:08.1943703Z;long-run-topic-01;7035072;803;803;803
2026-01-18T17:42:09.1955188Z;long-run-topic-01;7035893;821;821;821
2026-01-18T17:42:10.1986797Z;long-run-topic-01;7036694;801;801;801
2026-01-18T17:42:11.2106068Z;long-run-topic-01;7037488;794;794;794
2026-01-18T17:42:12.2118228Z;long-run-topic-01;7038292;804;804;804
2026-01-18T17:42:13.2190908Z;long-run-topic-01;7039132;840;840;840
2026-01-18T17:42:14.2276404Z;long-run-topic-01;7039896;764;764;764
2026-01-18T17:42:15.2287640Z;long-run-topic-01;7040724;828;828;828
2026-01-18T17:42:16.2426483Z;long-run-topic-01;7041529;805;805;805
2026-01-18T17:42:17.2519851Z;long-run-topic-01;7042348;819;819;819
2026-01-18T17:42:18.2583762Z;long-run-topic-01;7043162;814;814;814
2026-01-18T17:42:19.2685624Z;long-run-topic-01;7043961;799;799;799
2026-01-18T17:42:20.2759090Z;long-run-topic-01;7044778;817;817;817
2026-01-18T17:42:21.2772294Z;long-run-topic-01;7045582;804;804;804
2026-01-18T17:42:22.2828545Z;long-run-topic-01;7046367;785;785;785
2026-01-18T17:42:23.2930959Z;long-run-topic-01;7047191;824;824;824
2026-01-18T17:42:24.2926084Z;long-run-topic-01;7048000;809;809;809
2026-01-18T17:42:25.2944214Z;long-run-topic-01;7048792;792;792;792
2026-01-18T17:42:26.2948886Z;long-run-topic-01;7049621;829;829;829
2026-01-18T17:42:27.3026989Z;long-run-topic-01;7050404;783;783;783
2026-01-18T17:42:28.3055337Z;long-run-topic-01;7051220;816;816;816
2026-01-18T17:42:29.3113120Z;long-run-topic-01;7052021;801;801;801
2026-01-18T17:42:30.3154975Z;long-run-topic-01;7052830;809;809;809
2026-01-18T17:42:31.3270334Z;long-run-topic-01;7053638;808;808;808
2026-01-18T17:42:32.3366073Z;long-run-topic-01;7054442;804;804;804
2026-01-18T17:42:33.3443236Z;long-run-topic-01;7055265;823;823;823
2026-01-18T17:42:34.3536786Z;long-run-topic-01;7056053;788;788;788
2026-01-18T17:42:35.3555068Z;long-run-topic-01;7056872;819;819;819
2026-01-18T17:42:36.3569696Z;long-run-topic-01;7057662;790;790;790
2026-01-18T17:42:37.3679700Z;long-run-topic-01;7058473;811;811;811
2026-01-18T17:42:38.3688242Z;long-run-topic-01;7059283;810;810;810
2026-01-18T17:42:39.3687259Z;long-run-topic-01;7060094;811;811;811
2026-01-18T17:42:40.3699064Z;long-run-topic-01;7060897;803;803;803
2026-01-18T17:42:41.3693502Z;long-run-topic-01;7061692;795;795;795
2026-01-18T17:42:42.3695310Z;long-run-topic-01;7062484;792;792;792
2026-01-18T17:42:43.3777246Z;long-run-topic-01;7063273;789;789;789
2026-01-18T17:42:44.3864429Z;long-run-topic-01;7064082;809;809;809
2026-01-18T17:42:45.3883262Z;long-run-topic-01;7064897;815;815;815
2026-01-18T17:42:46.3901464Z;long-run-topic-01;7065694;797;797;797
2026-01-18T17:42:47.3951306Z;long-run-topic-01;7066482;788;788;788
2026-01-18T17:42:48.3950978Z;long-run-topic-01;7067292;810;810;810
2026-01-18T17:42:49.3955600Z;long-run-topic-01;7068077;785;785;785
2026-01-18T17:42:50.4024310Z;long-run-topic-01;7068899;822;822;822
2026-01-18T17:42:51.4104830Z;long-run-topic-01;7069694;795;795;795
2026-01-18T17:42:52.4183157Z;long-run-topic-01;7070487;793;793;793
2026-01-18T17:42:53.4186985Z;long-run-topic-01;7071282;795;795;795
2026-01-18T17:42:54.4194183Z;long-run-topic-01;7072086;804;804;804
2026-01-18T17:42:55.4428057Z;long-run-topic-01;7072883;797;797;797
2026-01-18T17:42:56.4425646Z;long-run-topic-01;7073676;793;793;793
2026-01-18T17:42:57.4520800Z;long-run-topic-01;7074484;808;808;808
2026-01-18T17:42:58.4613944Z;long-run-topic-01;7075292;808;808;808
2026-01-18T17:42:59.4655570Z;long-run-topic-01;7076097;805;805;805
2026-01-18T17:43:00.4697577Z;long-run-topic-01;7076895;798;798;798
2026-01-18T17:43:01.4703897Z;long-run-topic-01;7077683;788;788;788
2026-01-18T17:43:02.4779871Z;long-run-topic-01;7078492;809;809;809
2026-01-18T17:43:03.4797125Z;long-run-topic-01;7079298;806;806;806
2026-01-18T17:43:04.4865540Z;long-run-topic-01;7080095;797;797;797
2026-01-18T17:43:05.5016088Z;long-run-topic-01;7080896;801;801;801
2026-01-18T17:43:06.5033602Z;long-run-topic-01;7081672;776;776;776
2026-01-18T17:43:07.5178725Z;long-run-topic-01;7082492;820;820;820
2026-01-18T17:43:08.5283369Z;long-run-topic-01;7083298;806;806;806
2026-01-18T17:43:09.5280853Z;long-run-topic-01;7084093;795;795;795
2026-01-18T17:43:10.5369450Z;long-run-topic-01;7084887;794;794;794
2026-01-18T17:43:11.5443303Z;long-run-topic-01;7085689;802;802;802
2026-01-18T17:43:12.5449507Z;long-run-topic-01;7086487;798;798;798
2026-01-18T17:43:13.5506530Z;long-run-topic-01;7087286;799;799;799
2026-01-18T17:43:14.5599238Z;long-run-topic-01;7088091;805;805;805
2026-01-18T17:43:15.5613852Z;long-run-topic-01;7088899;808;808;808
2026-01-18T17:43:16.5692274Z;long-run-topic-01;7089700;801;801;801
2026-01-18T17:43:17.5695069Z;long-run-topic-01;7090490;790;790;790
2026-01-18T17:43:18.5777008Z;long-run-topic-01;7091299;809;809;809
2026-01-18T17:43:19.5776976Z;long-run-topic-01;7092100;801;801;801
2026-01-18T17:43:20.5793101Z;long-run-topic-01;7092874;774;774;774
2026-01-18T17:43:21.5937998Z;long-run-topic-01;7093694;820;820;820
2026-01-18T17:43:22.6086294Z;long-run-topic-01;7094480;786;786;786
2026-01-18T17:43:23.6120256Z;long-run-topic-01;7095295;815;815;815
2026-01-18T17:43:24.6167649Z;long-run-topic-01;7096078;783;783;783
2026-01-18T17:43:25.6272635Z;long-run-topic-01;7096893;815;815;815
2026-01-18T17:43:26.6281447Z;long-run-topic-01;7097693;800;800;800
2026-01-18T17:43:27.6278133Z;long-run-topic-01;7098482;789;789;789
2026-01-18T17:43:28.6421193Z;long-run-topic-01;7099288;806;806;806
2026-01-18T17:43:29.6528409Z;long-run-topic-01;7100077;789;789;789
2026-01-18T17:43:30.6603925Z;long-run-topic-01;7100890;813;813;813
2026-01-18T17:43:31.6675510Z;long-run-topic-01;7101698;808;808;808
2026-01-18T17:43:32.6724695Z;long-run-topic-01;7102482;784;784;784
2026-01-18T17:43:33.6764180Z;long-run-topic-01;7103303;821;821;821
2026-01-18T17:43:34.6867342Z;long-run-topic-01;7104103;800;800;800
2026-01-18T17:43:35.6880912Z;long-run-topic-01;7104902;799;799;799
2026-01-18T17:43:36.6886414Z;long-run-topic-01;7105709;807;807;807
2026-01-18T17:43:37.7003261Z;long-run-topic-01;7106503;794;794;794
2026-01-18T17:43:38.7008599Z;long-run-topic-01;7107301;798;798;798
2026-01-18T17:43:39.7007263Z;long-run-topic-01;7108123;822;822;822
2026-01-18T17:43:40.7013809Z;long-run-topic-01;7108910;787;787;787
2026-01-18T17:43:41.7105481Z;long-run-topic-01;7109722;812;812;812
2026-01-18T17:43:42.7102264Z;long-run-topic-01;7110506;784;784;784
2026-01-18T17:43:43.7163694Z;long-run-topic-01;7111365;859;859;859
2026-01-18T17:43:44.7264482Z;long-run-topic-01;7112137;772;772;772
2026-01-18T17:43:45.7423795Z;long-run-topic-01;7112960;823;823;823
2026-01-18T17:43:46.7520981Z;long-run-topic-01;7113788;828;828;828
2026-01-18T17:43:47.7525300Z;long-run-topic-01;7114583;795;795;795
2026-01-18T17:43:48.7529889Z;long-run-topic-01;7115359;776;776;776
2026-01-18T17:43:49.7588333Z;long-run-topic-01;7116191;832;832;832
2026-01-18T17:43:50.7692287Z;long-run-topic-01;7116991;800;800;800
2026-01-18T17:43:51.7813690Z;long-run-topic-01;7117801;810;810;810
2026-01-18T17:43:52.7816281Z;long-run-topic-01;7118624;823;823;823
2026-01-18T17:43:53.7925230Z;long-run-topic-01;7119406;782;782;782
2026-01-18T17:43:54.7927879Z;long-run-topic-01;7120217;811;811;811
2026-01-18T17:43:55.7962772Z;long-run-topic-01;7121053;836;836;836
2026-01-18T17:43:56.8093340Z;long-run-topic-01;7121799;746;746;746
2026-01-18T17:43:57.8176850Z;long-run-topic-01;7122658;859;859;859
2026-01-18T17:43:58.8305377Z;long-run-topic-01;7123442;784;784;784
2026-01-18T17:43:59.8307458Z;long-run-topic-01;7124278;836;836;836
2026-01-18T17:44:00.8420501Z;long-run-topic-01;7125093;815;815;815
