ts_utc,topic,received_total,received_delta,msgs_per_sec
2026-01-17T14:17:26.7797194Z,kafka-e2e-topic-04,7265,507,507
2026-01-17T14:17:26.7797194Z,kafka-e2e-topic-05,7265,507,507
2026-01-17T14:17:27.7800702Z,kafka-e2e-topic-09,6638,495,495
2026-01-17T14:17:27.7800702Z,kafka-e2e-topic-08,7759,494,494
2026-01-17T14:17:27.7800702Z,kafka-e2e-topic-02,7759,494,494
2026-01-17T14:17:27.7800702Z,kafka-e2e-topic-03,7759,494,494
2026-01-17T14:17:27.7800702Z,kafka-e2e-topic-10,6413,495,495
2026-01-17T14:17:27.7800702Z,kafka-e2e-topic-01,7759,494,494
2026-01-17T14:17:27.7800702Z,kafka-e2e-topic-06,7760,495,495
2026-01-17T14:17:27.7800702Z,kafka-e2e-topic-07,7760,495,495
2026-01-17T14:17:27.7800702Z,kafka-e2e-topic-04,7760,495,495
2026-01-17T14:17:27.7800702Z,kafka-e2e-topic-05,7760,495,495
2026-01-17T14:17:28.7814109Z,kafka-e2e-topic-09,7138,500,500
2026-01-17T14:17:28.7814109Z,kafka-e2e-topic-08,8260,501,501
2026-01-17T14:17:28.7814109Z,kafka-e2e-topic-02,8273,514,514
2026-01-17T14:17:28.7814109Z,kafka-e2e-topic-03,8260,501,501
2026-01-17T14:17:28.7814109Z,kafka-e2e-topic-10,6926,513,513
2026-01-17T14:17:28.7814109Z,kafka-e2e-topic-01,8260,501,501
2026-01-17T14:17:28.7814109Z,kafka-e2e-topic-06,8273,513,513
2026-01-17T14:17:28.7814109Z,kafka-e2e-topic-07,8260,500,500
2026-01-17T14:17:28.7814109Z,kafka-e2e-topic-04,8273,513,513
2026-01-17T14:17:28.7814109Z,kafka-e2e-topic-05,8272,512,512
2026-01-17T14:17:29.7846754Z,kafka-e2e-topic-09,7662,524,524
2026-01-17T14:17:29.7846754Z,kafka-e2e-topic-08,8784,524,524
2026-01-17T14:17:29.7846754Z,kafka-e2e-topic-02,8783,510,510
2026-01-17T14:17:29.7846754Z,kafka-e2e-topic-03,8783,523,523
2026-01-17T14:17:29.7846754Z,kafka-e2e-topic-10,7424,498,498
2026-01-17T14:17:29.7846754Z,kafka-e2e-topic-01,8783,523,523
2026-01-17T14:17:29.7846754Z,kafka-e2e-topic-06,8783,510,510
2026-01-17T14:17:29.7846754Z,kafka-e2e-topic-07,8769,509,509
2026-01-17T14:17:29.7846754Z,kafka-e2e-topic-04,8784,511,511
2026-01-17T14:17:29.7846754Z,kafka-e2e-topic-05,8784,512,512
2026-01-17T14:17:30.8028832Z,kafka-e2e-topic-09,8144,482,482
2026-01-17T14:17:30.8028832Z,kafka-e2e-topic-08,9265,481,481
2026-01-17T14:17:30.8028832Z,kafka-e2e-topic-02,9276,493,493
2026-01-17T14:17:30.8028832Z,kafka-e2e-topic-03,9277,494,494
2026-01-17T14:17:30.8028832Z,kafka-e2e-topic-10,7932,508,508
2026-01-17T14:17:30.8028832Z,kafka-e2e-topic-01,9265,482,482
2026-01-17T14:17:30.8028832Z,kafka-e2e-topic-06,9265,482,482
2026-01-17T14:17:30.8028832Z,kafka-e2e-topic-07,9277,508,508
2026-01-17T14:17:30.8028832Z,kafka-e2e-topic-04,9265,481,481
2026-01-17T14:17:30.8028832Z,kafka-e2e-topic-05,9265,481,481
2026-01-17T14:17:31.8040202Z,kafka-e2e-topic-09,8660,516,516
2026-01-17T14:17:31.8040202Z,kafka-e2e-topic-08,9782,517,517
2026-01-17T14:17:31.8040202Z,kafka-e2e-topic-02,9776,500,500
2026-01-17T14:17:31.8040202Z,kafka-e2e-topic-03,9776,499,499
2026-01-17T14:17:31.8040202Z,kafka-e2e-topic-10,8435,503,503
2026-01-17T14:17:31.8040202Z,kafka-e2e-topic-01,9776,511,511
