ts_utc,topic,received_total,received_delta,msgs_per_sec
2026-01-17T00:26:11.9503911Z,long-run-topic-07,2501,0,0
2026-01-17T00:26:11.9503911Z,long-run-topic-10,2693,0,0
2026-01-17T00:26:11.9503911Z,long-run-topic-01,2354,0,0
2026-01-17T00:26:11.9503911Z,long-run-topic-04,2693,64,64
2026-01-17T00:26:11.9503911Z,long-run-topic-03,2501,0,0
2026-01-17T00:26:11.9503911Z,long-run-topic-02,2818,0,0
2026-01-17T00:26:12.9535980Z,long-run-topic-06,2815,64,64
2026-01-17T00:26:12.9535980Z,long-run-topic-05,2757,64,64
2026-01-17T00:26:12.9535980Z,long-run-topic-09,2622,0,0
2026-01-17T00:26:12.9535980Z,long-run-topic-08,2565,0,0
2026-01-17T00:26:12.9535980Z,long-run-topic-07,2501,0,0
2026-01-17T00:26:12.9535980Z,long-run-topic-10,2693,0,0
2026-01-17T00:26:12.9535980Z,long-run-topic-01,2418,64,64
2026-01-17T00:26:12.9535980Z,long-run-topic-04,2693,0,0
2026-01-17T00:26:12.9535980Z,long-run-topic-03,2501,0,0
2026-01-17T00:26:12.9535980Z,long-run-topic-02,2882,64,64
2026-01-17T00:26:15.2572147Z,long-run-topic-06,2879,64,64
2026-01-17T00:26:15.2572147Z,long-run-topic-05,2757,0,0
2026-01-17T00:26:15.2572147Z,long-run-topic-09,2686,64,64
2026-01-17T00:26:15.2572147Z,long-run-topic-08,2629,64,64
2026-01-17T00:26:15.2572147Z,long-run-topic-07,2565,64,64
2026-01-17T00:26:15.2572147Z,long-run-topic-10,2757,64,64
2026-01-17T00:26:15.2572147Z,long-run-topic-01,2418,0,0
2026-01-17T00:26:15.2572147Z,long-run-topic-04,2693,0,0
2026-01-17T00:26:15.2572147Z,long-run-topic-03,2565,64,64
2026-01-17T00:26:15.2572147Z,long-run-topic-02,2946,64,64
2026-01-17T00:26:16.6152492Z,long-run-topic-06,2879,0,0
2026-01-17T00:26:16.6152492Z,long-run-topic-05,2821,64,64
2026-01-17T00:26:16.6152492Z,long-run-topic-09,2686,0,0
2026-01-17T00:26:16.6152492Z,long-run-topic-08,2629,0,0
2026-01-17T00:26:16.6152492Z,long-run-topic-07,2626,61,61
2026-01-17T00:26:16.6152492Z,long-run-topic-10,2821,64,64
2026-01-17T00:26:16.6152492Z,long-run-topic-01,2482,64,64
2026-01-17T00:26:16.6152492Z,long-run-topic-04,2757,64,64
2026-01-17T00:26:16.6152492Z,long-run-topic-03,2629,64,64
2026-01-17T00:26:16.6152492Z,long-run-topic-02,2946,0,0
2026-01-17T00:26:17.6288675Z,long-run-topic-06,3060,181,181
2026-01-17T00:26:17.6288675Z,long-run-topic-05,3001,180,180
2026-01-17T00:26:17.6288675Z,long-run-topic-09,2814,128,128
2026-01-17T00:26:17.6288675Z,long-run-topic-08,2885,256,256
2026-01-17T00:26:17.6288675Z,long-run-topic-07,2754,128,128
2026-01-17T00:26:17.6288675Z,long-run-topic-10,2885,64,64
2026-01-17T00:26:17.6288675Z,long-run-topic-01,2629,147,147
2026-01-17T00:26:17.6288675Z,long-run-topic-04,2943,186,186
2026-01-17T00:26:17.6288675Z,long-run-topic-03,2757,128,128
2026-01-17T00:26:17.6288675Z,long-run-topic-02,3066,120,120
2026-01-17T00:26:18.6433077Z,long-run-topic-06,3590,530,530
2026-01-17T00:26:18.6433077Z,long-run-topic-05,3695,694,694
2026-01-17T00:26:18.6433077Z,long-run-topic-09,3505,691,691
2026-01-17T00:26:18.6433077Z,long-run-topic-08,3638,753,753
2026-01-17T00:26:18.6433077Z,long-run-topic-07,3569,815,815
2026-01-17T00:26:18.6433077Z,long-run-topic-10,3627,742,742
2026-01-17T00:26:18.6433077Z,long-run-topic-01,3497,868,868
2026-01-17T00:26:18.6433077Z,long-run-topic-04,3817,874,874
2026-01-17T00:26:18.6433077Z,long-run-topic-03,3691,934,934
2026-01-17T00:26:18.6433077Z,long-run-topic-02,3915,849,849
2026-01-17T00:26:19.6507578Z,long-run-topic-06,5074,1484,1484
2026-01-17T00:26:19.6507578Z,long-run-topic-05,4793,1098,1098
2026-01-17T00:26:19.6507578Z,long-run-topic-09,4922,1417,1417
2026-01-17T00:26:19.6507578Z,long-run-topic-08,4865,1227,1227
2026-01-17T00:26:19.6507578Z,long-run-topic-07,5049,1480,1480
2026-01-17T00:26:19.6507578Z,long-run-topic-10,4852,1225,1225
2026-01-17T00:26:19.6507578Z,long-run-topic-01,4722,1225,1225
2026-01-17T00:26:19.6507578Z,long-run-topic-04,5233,1416,1416
2026-01-17T00:26:19.6507578Z,long-run-topic-03,4979,1288,1288
